"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"1385","g2080",-2.14116965397628,5.65925429361196,-4.66829040576994,4.58519765968295e-05,0.000620706649251954,"scaffold_126",750,"GSTT1_MANSE","A0A1W4XBK2","Glutathione S-transferase, N-terminal domain,Glutathione S-transferase, C-terminal domain","Y",958358,"A",-0.217680768591604,"A","A","A"
"1386","g8232",2.40427439009916,2.00804612368198,4.66691582703332,4.6014326810382e-05,0.000622454987999893,"scaffold_19",633,"TSN31_DANRE","D6WB42","Tetraspanin family","Y",2112375,"A",-0.585802298170593,"A","A","A"
"1387","g16330",4.06201070524838,-1.76495860223413,4.66119387800938,4.67223934284699e-05,0.000631577616719814,"scaffold_612",2282,NA,NA,NA,"N",135418,"A",-0.196929127570904,"A","A","A"
"1388","g10776",-2.0170255356023,3.22818154950529,-4.66064780689128,4.67618777810293e-05,0.000631655941294322,"scaffold_270",1704,"ACSF2_DANRE","J9K0Q6","AMP-binding enzyme,AMP-binding enzyme C-terminal domain","Y",511095,"A",-0.121600324407828,"A","A","A"
"1389","g21137",4.00659552376654,-2.96391185669037,4.66052346883697,4.67998692994492e-05,0.000631714002516467,"scaffold_341",1175,NA,NA,"7tm Odorant receptor","Y",391211,"A",0.280962192207411,"A","A","A"
"1390","g16893",2.11906573534957,4.88524661930245,4.6590986706487,4.69485048404781e-05,0.000633134651380342,"scaffold_8",662,NA,NA,"Geminin","Y",2847527,"A",0.12592923041673,"A","A","A"
"1391","g7812",-2.63769584394959,1.35394680017188,-4.65889946312534,4.69726545453121e-05,0.000633134651380342,"scaffold_779",1769,NA,"A0A482WJY3","Ion transport protein,Ankyrin repeat,Ankyrin repeats (3 copies)","Y",51583,"A",-0.0800879639904512,"A","A","A"
"1392","g11367",2.75986876366457,1.21084715048872,4.65621668475748,4.72979015803128e-05,0.000637060601098624,"scaffold_151",298,NA,NA,NA,"N",880401,"A",-0.186194389548242,"A","A","A"
"1393","g2571",6.55812297066859,-4.00332859186395,4.66133761475145,4.73508149665853e-05,0.000637228160917472,"scaffold_90",1849,NA,"E2A388","DDE superfamily endonuclease","Y",1197345,"A",-0.38538550819387,"A","A","A"
"1394","g23051",-3.48908597138627,-3.04941275383315,-4.65559980431028,4.73783165138917e-05,0.000637228160917472,"scaffold_82",530,"PLXA3_RAT","T1HE73","Plexin cytoplasmic RasGAP domain","Y",1220856,"A",-0.131134994152645,"A","A","A"
"1395","g17437",-3.34721735190449,-0.19470549564873,-4.65467446108957,4.74890117921663e-05,0.000638259126947188,"scaffold_263",828,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",517260,"A",-0.255990157981827,"A","A","A"
"1396","g22944",-4.90414953435919,-1.40853975186539,-4.64910116674687,4.82970744216105e-05,0.00064865461914812,"scaffold_37",605,NA,NA,"Kazal-type serine protease inhibitor domain","Y",1648890,"A",-0.516654036222865,"A","A","A"
"1397","g317",-2.01425069789679,0.791002140421702,-4.64598590623268,4.85583744548224e-05,0.000651697181570125,"scaffold_42",1088,NA,NA,NA,"N",1571520,"A",-0.296515022661438,"A","A","A"
"1398","g22631",-2.87450810547494,2.74597348739133,-4.64333524244388,4.88908878870478e-05,0.000655690455646823,"scaffold_6",4059,NA,"A0A2P8ZGB0","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.0805441011864333,"A","A","A"
"1399","g7718",-3.93722754269378,-2.78900116358419,-4.64302426476291,4.89504116592563e-05,0.000656019491207574,"scaffold_173",299,NA,NA,NA,"N",807481,"A",0.123602012289107,"A","A","A"
"1400","g19816",-4.12826196416904,3.44032361794162,-4.64234356257206,4.90477888170073e-05,0.000656854994664335,"scaffold_60",1613,"MALT_CULPI","J9K4K7","Alpha amylase, catalytic domain","Y",1353332,"A",-0.321423965690676,"A","A","A"
"1401","g11906",-3.0540524702101,7.0592818817612,-4.63796063841815,4.95718698927556e-05,0.000663399706366363,"scaffold_74",1452,NA,NA,NA,"N",1279699,"A",-0.154455423423892,"A","A","A"
"1402","g15108",-2.5891753345384,5.03298236290843,-4.63654563996592,4.97515371689117e-05,0.000665329222810217,"scaffold_405",396,NA,NA,"Macrophage migration inhibitory factor (MIF)","Y",311851,"A",-0.155767753455842,"A","A","A"
"1403","g9234",-2.08604701010754,6.78685570258479,-4.63586440741908,4.98386829658868e-05,0.000666019577282545,"scaffold_178",1037,"BCAT1_SHEEP","J9K678","Amino-transferase class IV","Y",790326,"A",0.129681223617831,"A","A","A"
"1404","g19300",4.08772770887592,0.265058542236834,4.63514742542173,4.99611982494555e-05,0.000667181272064844,"scaffold_18",1108,NA,NA,NA,"N",2121024,"A",0.062807759613403,"A","A","A"
"1405","g19567",2.07370884498249,2.44938388097215,4.63423613825966,5.00477799493717e-05,0.000667861798057488,"scaffold_403",2375,"LRC4C_HUMAN","A0A1S3DA38","Immunoglobulin I-set domain,Leucine rich repeat","Y",314203,"A",0.0987305722030146,"A","A","A"
"1406","g22222",1.66034295502282,7.90815675429811,4.63320398469111,5.018077953553e-05,0.000669160338201745,"scaffold_11",1639,"PLK1_MOUSE","T1HEM6","Protein kinase domain,POLO box duplicated region","Y",2599874,"A",0.00943543793899257,"A","A","A"
"1407","g6016",-3.71794057116384,5.42824709058408,-4.63043879706415,5.05511486554557e-05,0.000673620103867191,"scaffold_216",663,NA,NA,NA,"N",656822,"A",-0.0853215792973443,"A","A","A"
"1408","g22879",-3.40373907515334,0.7503219686897,-4.62812223143277,5.08454066636896e-05,0.000677060035182895,"scaffold_37",837,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1648890,"A",-0.516654036222865,"A","A","A"
"1409","g22682",-3.76236632359487,-1.42395989570292,-4.62529017923318,5.1226552049379e-05,0.00068165125931427,"scaffold_6",803,NA,"A0A067RCS0","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.0805441011864333,"A","A","A"
"1410","g20176",-4.28617087229079,0.83671090850156,-4.62412068398358,5.14149665199464e-05,0.000683673196654237,"scaffold_370",324,NA,NA,NA,"N",363572,"A",-0.314209008082438,"A","A","A"
"1411","g17076",-2.81835361417859,0.602481931884236,-4.62184777317638,5.16680117297108e-05,0.000686551064436816,"scaffold_532",1569,"SQV3_CAEEL","A0A182GN55","N-terminal region of glycosyl transferase group 7,N-terminal domain of galactosyltransferase","Y",201362,"A",-0.198623956974394,"A","A","A"
"1412","g2991",-2.50287578879697,1.47481712254083,-4.62059833581704,5.18339629250642e-05,0.000688268392975941,"scaffold_366",446,NA,NA,"AMP-binding enzyme","Y",367849,"A",0.436084453237321,"A","A","A"
"1413","g6207",-2.24086214382251,-0.0679396312356146,-4.62010633482126,5.1899539066257e-05,0.000688651421056795,"scaffold_440",2390,NA,NA,NA,"N",279831,"A",0.180185059522116,"A","A","A"
"1414","g2895",3.20214664827054,0.102392345275216,4.61953751180559,5.19777389993222e-05,0.000689201293138821,"scaffold_89",5913,NA,"J9LJR0",NA,"Y",1205502,"A",0.0230417379473991,"A","A","A"
"1415","g22755",1.40773736117692,6.7474933169905,4.61916518224496,5.20252830844419e-05,0.000689344192614983,"scaffold_196",1599,"ASPC1_HUMAN","A0A482VX47","UBX domain,TUG ubiquitin-like domain","Y",708020,"A",0.0648275848554154,"A","A","A"
"1416","g12974",-3.95941369244755,-2.82594855672032,-4.61893326010426,5.20804481118615e-05,0.000689587797774923,"scaffold_83",2564,"GRM1_HUMAN","D6WA59","Receptor family ligand binding region,Nine Cysteines Domain of family 3 GPCR,7 transmembrane sweet-taste receptor of 3 GCPR","Y",1220338,"A",-0.0746808064753428,"A","A","A"
"1417","g7619",2.59693902953419,2.35291023356954,4.61702639852251,5.23122705033219e-05,0.00069216849658912,"scaffold_663",908,"PLS2_BOVIN","A0A482XBT0","Scramblase","Y",101923,"A",0.151179635257319,"A","A","A"
"1418","g11575",-1.63640516633832,4.28374168986238,-4.61674419973591,5.2350154420274e-05,0.000692181273078785,"scaffold_65",387,NA,NA,NA,"N",1324386,"A",0.0452726839648758,"A","A","A"
"1419","g14962",-3.11025195890429,2.00476863803688,-4.61521962774049,5.25573221131302e-05,0.000694430748625144,"scaffold_324",837,"SDR1_AEDAE","A0A182H2F8","short chain dehydrogenase","Y",408826,"A",-0.0690330639309497,"A","A","A"
"1420","g6171",4.21307211065149,-2.97391056276515,4.61467958455805,5.26720238908004e-05,0.00069545618023142,"scaffold_5",939,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"1421","g11830",-3.75880467832608,-2.37031197975781,-4.61316947301466,5.28483063290479e-05,0.000697292677947445,"scaffold_74",638,NA,NA,NA,"N",1279699,"A",-0.154455423423892,"A","A","A"
"1422","g20244",-2.04764726856341,6.23803767382401,-4.61259230534976,5.29120278080324e-05,0.000697642481978059,"scaffold_71",1470,"YC91_CAEEL","J9JKE0","Major Facilitator Superfamily","Y",1288280,"A",-0.243252874913154,"A","A","A"
"1423","g20750",-2.58967810500268,2.51802867175529,-4.61223921348741,5.2960174340795e-05,0.000697786583777628,"scaffold_608",1496,"VGLU3_DANRE","A0A437B905","Major Facilitator Superfamily","Y",137419,"A",-0.359733542895102,"A","A","A"
"1424","g5604",-3.55667443421152,-2.35234479130183,-4.60919537180719,5.33845062545543e-05,0.000702883502645112,"scaffold_356",1010,NA,NA,NA,"N",374984,"A",0.109978910663913,"A","A","A"
"1425","g14493",-3.65595003872749,2.93100960972849,-4.60781203783224,5.35776695910417e-05,0.000704931738359607,"scaffold_145",1443,"PCP_BOVIN","J9K1S7","Serine carboxypeptidase S28","Y",902093,"A",-0.0130968128434556,"A","A","A"
"1426","g18490",-4.30518066322941,0.571722342085632,-4.60499285831097,5.40100876952448e-05,0.000710122815005711,"scaffold_273",846,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239544714293008,"A","A","A"
"1427","g10236",-2.95099597672397,2.63514603794908,-4.60248928424962,5.43053574721784e-05,0.000713504658196126,"scaffold_72",1235,"PPAL_RAT","A0A1S3CUB6","Histidine phosphatase superfamily (branch 2)","Y",1284286,"A",0.153484647809745,"A","A","A"
"1428","g21947",-2.56922531312035,2.98013064251608,-4.59496217882624,5.53659427586194e-05,0.00072693001455277,"scaffold_22",313,NA,NA,NA,"N",1994893,"A",-0.0831630849906746,"A","A","A"
"1429","g6236",3.78491181334741,2.33193236420985,4.59457806604507,5.54375858188548e-05,0.000727361299172644,"scaffold_582",5317,NA,NA,"BTB And C-terminal Kelch,BTB/POZ domain","Y",157587,"A",0.0179567142783537,"A","A","A"
"1430","g11559",1.9019873547567,6.83520154678903,4.59296101057511,5.56514886250172e-05,0.000729657174986326,"scaffold_65",1285,"COQ5_DROME","H9JT99","ubiE/COQ5 methyltransferase family","Y",1324386,"A",0.0452726839648758,"A","A","A"
"1431","g19768",-2.52171057483669,-1.76406530925793,-4.59087495301987,5.59508564751611e-05,0.000733069607304539,"scaffold_60",407,NA,NA,"LITAF-like zinc ribbon domain","Y",1353332,"A",-0.321423965690676,"A","A","A"
"1432","g13233",-2.19178678131143,6.95398544919742,-4.58985480918329,5.60977590485103e-05,0.000734481064525502,"scaffold_547",797,NA,"A0A2X3GHB6","Metallo-beta-lactamase superfamily","Y",192592,"A",0.301909964147609,"A","A","A"
"1433","g19050",3.85257930963683,-2.34137278653274,4.5896529991389,5.61475828432466e-05,0.000734620398274969,"scaffold_426",449,NA,NA,NA,"N",290993,"A",-0.189649761989362,"A","A","A"
"1434","g14883",1.74196707187142,4.18193615061422,4.58877276081749,5.62540528973367e-05,0.000735500165810437,"scaffold_33",389,"ENPP5_MOUSE","A0A2J7QW57","Type I phosphodiesterase / nucleotide pyrophosphatase","Y",1685622,"A",0.0595083467330614,"A","A","A"
"1435","g5998",3.50613967392688,-1.40108341246539,4.58540869443348,5.67505203840949e-05,0.0007414742206839,"scaffold_216",671,NA,NA,NA,"N",656822,"A",-0.0853215792973443,"A","A","A"
"1436","g5216",2.49300631984829,5.11575061744983,4.58489296772076,5.68181050145351e-05,0.000741840286154261,"scaffold_224",3047,"AT8A1_BOVIN","T1HF54","Phospholipid-translocating P-type ATPase C-terminal,Cation transport ATPase (P-type)","Y",632881,"A",0.00485692140809453,"A","A","A"
"1437","g22934",-2.14635304532744,1.59614450240686,-4.58341645993134,5.70341811849345e-05,0.000744143258897937,"scaffold_37",262,NA,NA,NA,"N",1648890,"A",-0.516654036222865,"A","A","A"
"1438","g11458",-2.61995165337703,0.409801228044318,-4.5824300259595,5.71791459008805e-05,0.000745515859871773,"scaffold_95",2069,NA,NA,NA,"N",1160631,"A",-0.312246682087905,"A","A","A"
"1439","g12637",6.48812650482982,2.90940697495145,4.58728206320393,5.7287411846515e-05,0.000746408397991876,"scaffold_116",4763,"ABCA3_HUMAN","A0A2J7RIF3","ABC transporter,ABC-2 family transporter protein","Y",1023870,"A",0.0100745727642176,"A","A","A"
"1440","g18079",-1.85795797881346,2.69853438730247,-4.58061681525454,5.74462324760736e-05,0.000747957925481878,"scaffold_286",1544,NA,NA,"Sugar (and other) transporter","Y",483774,"A",-0.10558245375941,"A","A","A"
"1441","g2989",-2.06798702486331,4.01190079726812,-4.57437579223538,5.83755322426208e-05,0.000759530086063079,"scaffold_366",1358,"ACSF2_DANRE","J9K0Q6","AMP-binding enzyme C-terminal domain,AMP-binding enzyme","Y",367849,"A",0.436084453237321,"A","A","A"
"1442","g9790",-2.56392005089126,3.90754181046431,-4.57045378204416,5.89672847170616e-05,0.000766697379445346,"scaffold_47",2893,NA,NA,NA,"N",1504070,"A",-0.0490009644108124,"A","A","A"
"1443","g17340",-2.64556617657199,5.07894930673355,-4.56928128589315,5.91453926690256e-05,0.000768480226716259,"scaffold_394",763,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",326016,"A",0.117571438028282,"A","A","A"
"1444","g9432",-3.88145206109578,-4.09382270243742,-4.56518060460397,5.97966561277871e-05,0.000776404089847563,"scaffold_434",1297,NA,NA,NA,"N",283348,"A",-0.0465893811169931,"A","A","A"
"1445","g23546",-2.20074228737781,1.77178134906962,-4.56104144043068,6.04116979900231e-05,0.000783847007345981,"scaffold_85",1537,"FACR1_MOUSE","U4UI33","Male sterility protein","Y",1217065,"A",0.213895879976255,"A","A","A"
"1446","g240",5.27007936636836,1.76471233110442,4.56162691041226,6.06005396720643e-05,0.000785753470478239,"scaffold_137",1062,NA,NA,NA,"N",931543,"A",0.0607697177248368,"A","A","A"
"1447","g20667",-3.33250544790996,3.53622765221783,-4.55725227881548,6.1007923962852e-05,0.000790393180502003,"scaffold_131",4200,NA,"D6WEX8","Predicted AAA-ATPase","Y",945783,"A",0.121336882920779,"A","A","A"
"1448","g12784",-2.83005456120557,-0.521874566969948,-4.5568808150878,6.10619319806303e-05,0.000790393180502003,"scaffold_395",1022,NA,NA,NA,"N",323339,"A",0.217296321072625,"A","A","A"
"1449","g11744",-3.13357534034119,7.11465482917275,-4.5567456318767,6.108484284748e-05,0.000790393180502003,"scaffold_86",6097,"FAS_HUMAN","X1WSJ2","Acyl transferase domain,Ketoacyl-synthetase C-terminal extension,KR domain,Beta-ketoacyl synthase, N-terminal domain,Beta-ketoacyl synthase, C-terminal domain","Y",1216973,"A",-0.0045832279316968,"A","A","A"
"1450","g18734",-1.99385825706405,5.59891273524657,-4.55193503733921,6.18428849538869e-05,0.0007996498275865,"scaffold_114",652,NA,NA,NA,"N",1045659,"A",-0.645628229182483,"A","A","A"
"1451","g10978",-3.15209279767939,1.2843773776545,-4.55086849602904,6.20151201315015e-05,0.000801324250410422,"scaffold_1",746,NA,NA,NA,"N",4205925,"A",-0.407990358368454,"A","A","A"
"1452","g10557",4.182463462739,-0.399297031793763,4.55088114883845,6.20622775198072e-05,0.00080138129560528,"scaffold_103",1003,NA,NA,NA,"N",1099892,"A",-0.288574639693765,"A","A","A"
"1453","g20246",-2.09715608817031,4.88447360829592,-4.54998940140911,6.21530333326575e-05,0.00080200084098692,"scaffold_71",467,"PRDX5_HUMAN","R4G2Z2","Redoxin","Y",1288280,"A",-0.243252874913154,"A","A","A"
"1454","g3493",2.6730907241626,1.61162339964084,4.54813854130168,6.24497140680217e-05,0.000805274889313163,"scaffold_10",1695,"PPB_BOMMO","A0A2J7PHL4","Alkaline phosphatase","Y",2776264,"A",-0.506933298875844,"A","A","A"
"1455","g19116",-2.08757474894507,6.43151439482214,-4.54740695359532,6.25670945046963e-05,0.000806233989600379,"scaffold_797",6482,"FAS_CHICK","J9K3D3","KR domain,Zinc-binding dehydrogenase,Ketoacyl-synthetase C-terminal extension,Beta-ketoacyl synthase, N-terminal domain,Beta-ketoacyl synthase, C-terminal domain,Phosphopantetheine attachment site,Thioesterase domain,Acyl transferase domain","Y",46578,"A",-0.141154825029316,"A","A","A"
"1456","g4662",-1.60048466545436,3.51613940294102,-4.54666223879051,6.26870098535792e-05,0.00080722441465986,"scaffold_501",687,"PLS1_MOUSE","A0A087U3V7","Scramblase","Y",222918,"A",-0.514203896768746,"A","A","A"
"1457","g5705",-2.99167418688042,-0.551165954517186,-4.53975004705698,6.38122739704857e-05,0.000820813037723956,"scaffold_105",1191,"ROR1_DROME","J9JNV6","Protein tyrosine kinase","Y",1084854,"A",0.180081957437321,"A","A","A"
"1458","g7490",5.35272336064247,0.840676046363656,4.54165851486356,6.38298260708053e-05,0.000820813037723956,"scaffold_16",1535,NA,"X1WQI9","Zinc finger, C2H2 type,Endonuclease-reverse transcriptase","Y",2210925,"A",0.0243750155301392,"A","A","A"
"1459","g10856",-3.46682231603635,-1.51727777207637,-4.53691057595559,6.42868888234773e-05,0.000826123974332677,"scaffold_519",266,NA,NA,NA,"N",208789,"A",0.432613100473404,"A","A","A"
"1460","g8939",-2.23677565494755,4.30327231677105,-4.53325373133537,6.48858081449513e-05,0.000833249326650474,"scaffold_2",1605,"LIPR3_HUMAN","J9JX72","Lipase","Y",3312200,"A",-0.0304338332387087,"A","A","A"
"1461","g2780",-2.2977340289501,5.29761724904272,-4.53123757028661,6.52230309810116e-05,0.000837006576223811,"scaffold_51",701,NA,NA,NA,"N",1437107,"A",0.00253595447181994,"A","A","A"
"1462","g14192",1.70687271594957,3.77523917085251,4.53064938089012,6.53217284694864e-05,0.000837699785960603,"scaffold_3",3209,"ROBO2_HUMAN","A0A482XS13","Fibronectin type III domain,Immunoglobulin I-set domain","Y",3189128,"A",0.0773777880487399,"A","A","A"
"1463","g16028",3.33771472749762,2.10511367790577,4.52930991925915,6.55525270030496e-05,0.000840084982078042,"scaffold_225",413,NA,NA,NA,"N",632046,"A",-0.350678416794077,"A","A","A"
"1464","g6583",-3.38285665953137,0.650095950108275,-4.52890645526385,6.5621522143867e-05,0.000840394753193553,"scaffold_52",894,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1435599,"A",-0.134785747536566,"A","A","A"
"1465","g10053",5.22947489886105,1.27266773637084,4.52114745259143,6.72446161297297e-05,0.00086059338417495,"scaffold_130",1279,NA,NA,NA,"N",951268,"A",-0.10271352240861,"A","A","A"
"1466","g1980",-2.12374851992009,3.16843211254727,-4.51863112821987,6.73715930934298e-05,0.000861630285749464,"scaffold_218",1625,"ESTF_MYZPE","A0A088A7H8","Carboxylesterase family","Y",649598,"A",-0.150087080349593,"A","A","A"
"1467","g18558",1.64029970421152,7.32477449606357,4.51658610637943,6.77267361680929e-05,0.000865581851680691,"scaffold_312",503,NA,"A0A482WY64","Destabilase","Y",428059,"A",0.372172864417268,"A","A","A"
"1468","g16210",-3.32428532761107,5.5358596683919,-4.51480876284677,6.80424248821582e-05,0.000869024130868927,"scaffold_54",689,NA,NA,NA,"N",1412569,"A",0.132418406269263,"A","A","A"
"1469","g11343",-3.03442578425544,2.40881495322511,-4.51357360447962,6.82549814005335e-05,0.000870438176943105,"scaffold_151",2351,NA,NA,NA,"N",880401,"A",-0.186194389548242,"A","A","A"
"1470","g18382",-2.07772341992543,0.585437142796093,-4.51340536999417,6.82828323458379e-05,0.000870438176943105,"scaffold_566",2066,NA,NA,NA,"N",178974,"A",-0.510031502324946,"A","A","A"
"1471","g16076",-3.26042426577467,4.24735817074716,-4.51337559514041,6.82924187041072e-05,0.000870438176943105,"scaffold_191",1358,"VCP_APIME","A0A2A4K7Y2","Serine carboxypeptidase","Y",733039,"A",-0.424486525442109,"A","A","A"
"1472","g16434",-2.21156108062574,1.83960084130419,-4.51263125065768,6.8418865686682e-05,0.000871457413559512,"scaffold_299",1377,NA,"A0A2J7RDJ9","Histidine phosphatase superfamily (branch 2)","Y",457686,"A",0.105138025430015,"A","A","A"
